Country/Region,Date,Confirmed,Deaths,Recovered
Fiji,26-1-20,0,0,0
Finland,26-1-20,0,0,0
Gabon,26-1-20,0,0,0
Gambia,26-1-20,0,0,0
Georgia,26-1-20,0,0,0
Germany,26-1-20,0,0,0
Ghana,26-1-20,0,0,0
Greece,26-1-20,0,0,0
Guatemala,26-1-20,0,0,0
Guinea,26-1-20,0,0,0
Guyana,26-1-20,0,0,0
Haiti,26-1-20,0,0,0
Holy See,26-1-20,0,0,0
Honduras,26-1-20,0,0,0
Hungary,26-1-20,0,0,0
Iceland,26-1-20,0,0,0
India,26-1-20,0,0,0
Indonesia,26-1-20,0,0,0
Iran,26-1-20,0,0,0
Iraq,26-1-20,0,0,0
Ireland,26-1-20,0,0,0
Israel,26-1-20,0,0,0
Italy,26-1-20,0,0,0
Jamaica,26-1-20,0,0,0
Japan,26-1-20,4,0,1
Jordan,26-1-20,0,0,0
Kazakhstan,26-1-20,0,0,0
Kenya,26-1-20,0,0,0
South Korea,26-1-20,3,0,0
Kuwait,26-1-20,0,0,0
Kyrgyzstan,26-1-20,0,0,0
Latvia,26-1-20,0,0,0
Lebanon,26-1-20,0,0,0
Liberia,26-1-20,0,0,0
Liechtenstein,26-1-20,0,0,0
Lithuania,26-1-20,0,0,0
Luxembourg,26-1-20,0,0,0
Madagascar,26-1-20,0,0,0
Malaysia,26-1-20,4,0,0
Maldives,26-1-20,0,0,0
Malta,26-1-20,0,0,0
Mauritania,26-1-20,0,0,0
Mauritius,26-1-20,0,0,0
Mexico,26-1-20,0,0,0
Moldova,26-1-20,0,0,0
Monaco,26-1-20,0,0,0
Mongolia,26-1-20,0,0,0
Montenegro,26-1-20,0,0,0
Morocco,26-1-20,0,0,0
Namibia,26-1-20,0,0,0
Nepal,26-1-20,1,0,0
New Zealand,26-1-20,0,0,0
Nicaragua,26-1-20,0,0,0
Niger,26-1-20,0,0,0
Nigeria,26-1-20,0,0,0
North Macedonia,26-1-20,0,0,0
Norway,26-1-20,0,0,0
Oman,26-1-20,0,0,0
Pakistan,26-1-20,0,0,0
Panama,26-1-20,0,0,0
Papua New Guinea,26-1-20,0,0,0
Paraguay,26-1-20,0,0,0
Peru,26-1-20,0,0,0
Philippines,26-1-20,0,0,0
Poland,26-1-20,0,0,0
Portugal,26-1-20,0,0,0
Qatar,26-1-20,0,0,0
Romania,26-1-20,0,0,0
Russia,26-1-20,0,0,0
Rwanda,26-1-20,0,0,0
Saint Lucia,26-1-20,0,0,0
Saint Vincent and the Grenadines,26-1-20,0,0,0
San Marino,26-1-20,0,0,0
Saudi Arabia,26-1-20,0,0,0
Senegal,26-1-20,0,0,0
Serbia,26-1-20,0,0,0
Seychelles,26-1-20,0,0,0
Singapore,26-1-20,4,0,0
Slovakia,26-1-20,0,0,0
Slovenia,26-1-20,0,0,0
Somalia,26-1-20,0,0,0
South Africa,26-1-20,0,0,0
Spain,26-1-20,0,0,0
Sri Lanka,26-1-20,0,0,0
Sudan,26-1-20,0,0,0
Suriname,26-1-20,0,0,0
Sweden,26-1-20,0,0,0
Switzerland,26-1-20,0,0,0
Taiwan*,26-1-20,4,0,0
Tanzania,26-1-20,0,0,0
Thailand,26-1-20,8,0,2
Togo,26-1-20,0,0,0
Trinidad and Tobago,26-1-20,0,0,0
Tunisia,26-1-20,0,0,0
Turkey,26-1-20,0,0,0
Uganda,26-1-20,0,0,0
Ukraine,26-1-20,0,0,0
United Arab Emirates,26-1-20,0,0,0
Uruguay,26-1-20,0,0,0
US,26-1-20,5,0,0
Uzbekistan,26-1-20,0,0,0
Venezuela,26-1-20,0,0,0
Vietnam,26-1-20,2,0,0
Zambia,26-1-20,0,0,0
Zimbabwe,26-1-20,0,0,0
Dominica,26-1-20,0,0,0
Grenada,26-1-20,0,0,0
Mozambique,26-1-20,0,0,0
Syria,26-1-20,0,0,0
Timor-Leste,26-1-20,0,0,0
Belize,26-1-20,0,0,0
Laos,26-1-20,0,0,0
Libya,26-1-20,0,0,0
West Bank and Gaza,26-1-20,0,0,0
Guinea-Bissau,26-1-20,0,0,0
Mali,26-1-20,0,0,0
Saint Kitts and Nevis,26-1-20,0,0,0
Kosovo,26-1-20,0,0,0
Burma,26-1-20,0,0,0
MS Zaandam,26-1-20,0,0,0
Botswana,26-1-20,0,0,0
Burundi,26-1-20,0,0,0
Sierra Leone,26-1-20,0,0,0
Malawi,26-1-20,0,0,0
Australia,27-1-20,5,0,0
Canada,27-1-20,1,0,0
China,27-1-20,2877,82,58
Denmark,27-1-20,0,0,0
France,27-1-20,3,0,0
Netherlands,27-1-20,0,0,0
United Kingdom,27-1-20,0,0,0
Afghanistan,27-1-20,0,0,0
Albania,27-1-20,0,0,0
Algeria,27-1-20,0,0,0
Andorra,27-1-20,0,0,0
Angola,27-1-20,0,0,0
Antigua and Barbuda,27-1-20,0,0,0
Argentina,27-1-20,0,0,0
Armenia,27-1-20,0,0,0
Austria,27-1-20,0,0,0
Azerbaijan,27-1-20,0,0,0
Bahamas,27-1-20,0,0,0
Bahrain,27-1-20,0,0,0
Bangladesh,27-1-20,0,0,0
Barbados,27-1-20,0,0,0
Belarus,27-1-20,0,0,0
Belgium,27-1-20,0,0,0
Benin,27-1-20,0,0,0
Bhutan,27-1-20,0,0,0
Bolivia,27-1-20,0,0,0
Bosnia and Herzegovina,27-1-20,0,0,0
Brazil,27-1-20,0,0,0
Brunei,27-1-20,0,0,0
Bulgaria,27-1-20,0,0,0
Burkina Faso,27-1-20,0,0,0
Cabo Verde,27-1-20,0,0,0
Cambodia,27-1-20,1,0,0
Cameroon,27-1-20,0,0,0
Central African Republic,27-1-20,0,0,0
Chad,27-1-20,0,0,0
Chile,27-1-20,0,0,0
Colombia,27-1-20,0,0,0
Congo (Brazzaville),27-1-20,0,0,0
Congo (Kinshasa),27-1-20,0,0,0
Costa Rica,27-1-20,0,0,0
Cote d'Ivoire,27-1-20,0,0,0
Croatia,27-1-20,0,0,0
Diamond Princess,27-1-20,0,0,0
Cuba,27-1-20,0,0,0
Cyprus,27-1-20,0,0,0
Czechia,27-1-20,0,0,0
Djibouti,27-1-20,0,0,0
Dominican Republic,27-1-20,0,0,0
Ecuador,27-1-20,0,0,0
Egypt,27-1-20,0,0,0
El Salvador,27-1-20,0,0,0
Equatorial Guinea,27-1-20,0,0,0
Eritrea,27-1-20,0,0,0
Estonia,27-1-20,0,0,0
Eswatini,27-1-20,0,0,0
Ethiopia,27-1-20,0,0,0
Fiji,27-1-20,0,0,0
Finland,27-1-20,0,0,0
Gabon,27-1-20,0,0,0
Gambia,27-1-20,0,0,0
Georgia,27-1-20,0,0,0
Germany,27-1-20,1,0,0
Ghana,27-1-20,0,0,0
Greece,27-1-20,0,0,0
Guatemala,27-1-20,0,0,0
Guinea,27-1-20,0,0,0
Guyana,27-1-20,0,0,0
Haiti,27-1-20,0,0,0
Holy See,27-1-20,0,0,0
Honduras,27-1-20,0,0,0
Hungary,27-1-20,0,0,0
Iceland,27-1-20,0,0,0
India,27-1-20,0,0,0
Indonesia,27-1-20,0,0,0
Iran,27-1-20,0,0,0
Iraq,27-1-20,0,0,0
Ireland,27-1-20,0,0,0
Israel,27-1-20,0,0,0
Italy,27-1-20,0,0,0
Jamaica,27-1-20,0,0,0
Japan,27-1-20,4,0,1
Jordan,27-1-20,0,0,0
Kazakhstan,27-1-20,0,0,0
Kenya,27-1-20,0,0,0
South Korea,27-1-20,4,0,0
Kuwait,27-1-20,0,0,0
Kyrgyzstan,27-1-20,0,0,0
Latvia,27-1-20,0,0,0
Lebanon,27-1-20,0,0,0
Liberia,27-1-20,0,0,0
Liechtenstein,27-1-20,0,0,0
Lithuania,27-1-20,0,0,0
Luxembourg,27-1-20,0,0,0
Madagascar,27-1-20,0,0,0
Malaysia,27-1-20,4,0,0
Maldives,27-1-20,0,0,0
Malta,27-1-20,0,0,0
Mauritania,27-1-20,0,0,0
Mauritius,27-1-20,0,0,0
Mexico,27-1-20,0,0,0
Moldova,27-1-20,0,0,0
Monaco,27-1-20,0,0,0
Mongolia,27-1-20,0,0,0
Montenegro,27-1-20,0,0,0
Morocco,27-1-20,0,0,0
Namibia,27-1-20,0,0,0
Nepal,27-1-20,1,0,0
New Zealand,27-1-20,0,0,0
Nicaragua,27-1-20,0,0,0
Niger,27-1-20,0,0,0
Nigeria,27-1-20,0,0,0
North Macedonia,27-1-20,0,0,0
Norway,27-1-20,0,0,0
Oman,27-1-20,0,0,0
Pakistan,27-1-20,0,0,0
Panama,27-1-20,0,0,0
Papua New Guinea,27-1-20,0,0,0
Paraguay,27-1-20,0,0,0
Peru,27-1-20,0,0,0
Philippines,27-1-20,0,0,0
Poland,27-1-20,0,0,0
Portugal,27-1-20,0,0,0
Qatar,27-1-20,0,0,0
Romania,27-1-20,0,0,0
Russia,27-1-20,0,0,0
Rwanda,27-1-20,0,0,0
Saint Lucia,27-1-20,0,0,0
Saint Vincent and the Grenadines,27-1-20,0,0,0
San Marino,27-1-20,0,0,0
Saudi Arabia,27-1-20,0,0,0
Senegal,27-1-20,0,0,0
Serbia,27-1-20,0,0,0
Seychelles,27-1-20,0,0,0
Singapore,27-1-20,5,0,0
Slovakia,27-1-20,0,0,0
Slovenia,27-1-20,0,0,0
Somalia,27-1-20,0,0,0
South Africa,27-1-20,0,0,0
Spain,27-1-20,0,0,0
Sri Lanka,27-1-20,1,0,0
Sudan,27-1-20,0,0,0
Suriname,27-1-20,0,0,0
Sweden,27-1-20,0,0,0
Switzerland,27-1-20,0,0,0
Taiwan*,27-1-20,5,0,0
Tanzania,27-1-20,0,0,0
Thailand,27-1-20,8,0,2
Togo,27-1-20,0,0,0
Trinidad and Tobago,27-1-20,0,0,0
Tunisia,27-1-20,0,0,0
Turkey,27-1-20,0,0,0
Uganda,27-1-20,0,0,0
Ukraine,27-1-20,0,0,0
United Arab Emirates,27-1-20,0,0,0
Uruguay,27-1-20,0,0,0
US,27-1-20,5,0,0
Uzbekistan,27-1-20,0,0,0
Venezuela,27-1-20,0,0,0
Vietnam,27-1-20,2,0,0
Zambia,27-1-20,0,0,0
Zimbabwe,27-1-20,0,0,0
Dominica,27-1-20,0,0,0
Grenada,27-1-20,0,0,0
Mozambique,27-1-20,0,0,0
Syria,27-1-20,0,0,0
Timor-Leste,27-1-20,0,0,0
Belize,27-1-20,0,0,0
Laos,27-1-20,0,0,0
Libya,27-1-20,0,0,0
West Bank and Gaza,27-1-20,0,0,0
Guinea-Bissau,27-1-20,0,0,0
Mali,27-1-20,0,0,0
Saint Kitts and Nevis,27-1-20,0,0,0
Kosovo,27-1-20,0,0,0
Burma,27-1-20,0,0,0
MS Zaandam,27-1-20,0,0,0
Botswana,27-1-20,0,0,0
Burundi,27-1-20,0,0,0
Sierra Leone,27-1-20,0,0,0
Malawi,27-1-20,0,0,0
Australia,28-1-20,5,0,0
Canada,28-1-20,2,0,0
China,28-1-20,5509,131,101
Denmark,28-1-20,0,0,0
France,28-1-20,4,0,0
Netherlands,28-1-20,0,0,0
United Kingdom,28-1-20,0,0,0
Afghanistan,28-1-20,0,0,0
Albania,28-1-20,0,0,0
Algeria,28-1-20,0,0,0
Andorra,28-1-20,0,0,0
Angola,28-1-20,0,0,0
Antigua and Barbuda,28-1-20,0,0,0
Argentina,28-1-20,0,0,0
Armenia,28-1-20,0,0,0
Austria,28-1-20,0,0,0
Azerbaijan,28-1-20,0,0,0
Bahamas,28-1-20,0,0,0
Bahrain,28-1-20,0,0,0
Bangladesh,28-1-20,0,0,0
Barbados,28-1-20,0,0,0
Belarus,28-1-20,0,0,0
Belgium,28-1-20,0,0,0
Benin,28-1-20,0,0,0
Bhutan,28-1-20,0,0,0
Bolivia,28-1-20,0,0,0
Bosnia and Herzegovina,28-1-20,0,0,0
Brazil,28-1-20,0,0,0
Brunei,28-1-20,0,0,0
Bulgaria,28-1-20,0,0,0
Burkina Faso,28-1-20,0,0,0
Cabo Verde,28-1-20,0,0,0
Cambodia,28-1-20,1,0,0
Cameroon,28-1-20,0,0,0
Central African Republic,28-1-20,0,0,0
Chad,28-1-20,0,0,0
Chile,28-1-20,0,0,0
Colombia,28-1-20,0,0,0
Congo (Brazzaville),28-1-20,0,0,0
Congo (Kinshasa),28-1-20,0,0,0
Costa Rica,28-1-20,0,0,0
Cote d'Ivoire,28-1-20,0,0,0
Croatia,28-1-20,0,0,0
Diamond Princess,28-1-20,0,0,0
Cuba,28-1-20,0,0,0
Cyprus,28-1-20,0,0,0
Czechia,28-1-20,0,0,0
Djibouti,28-1-20,0,0,0
Dominican Republic,28-1-20,0,0,0
Ecuador,28-1-20,0,0,0
Egypt,28-1-20,0,0,0
El Salvador,28-1-20,0,0,0
Equatorial Guinea,28-1-20,0,0,0
Eritrea,28-1-20,0,0,0
Estonia,28-1-20,0,0,0
Eswatini,28-1-20,0,0,0
Ethiopia,28-1-20,0,0,0
Fiji,28-1-20,0,0,0
Finland,28-1-20,0,0,0
Gabon,28-1-20,0,0,0
Gambia,28-1-20,0,0,0
Georgia,28-1-20,0,0,0
Germany,28-1-20,4,0,0
Ghana,28-1-20,0,0,0
Greece,28-1-20,0,0,0
Guatemala,28-1-20,0,0,0
Guinea,28-1-20,0,0,0
Guyana,28-1-20,0,0,0
Haiti,28-1-20,0,0,0
Holy See,28-1-20,0,0,0
Honduras,28-1-20,0,0,0
Hungary,28-1-20,0,0,0
Iceland,28-1-20,0,0,0
India,28-1-20,0,0,0
Indonesia,28-1-20,0,0,0
Iran,28-1-20,0,0,0
Iraq,28-1-20,0,0,0
Ireland,28-1-20,0,0,0
Israel,28-1-20,0,0,0
Italy,28-1-20,0,0,0
Jamaica,28-1-20,0,0,0
Japan,28-1-20,7,0,1
Jordan,28-1-20,0,0,0
Kazakhstan,28-1-20,0,0,0
Kenya,28-1-20,0,0,0
South Korea,28-1-20,4,0,0
Kuwait,28-1-20,0,0,0
Kyrgyzstan,28-1-20,0,0,0
Latvia,28-1-20,0,0,0
Lebanon,28-1-20,0,0,0
Liberia,28-1-20,0,0,0
Liechtenstein,28-1-20,0,0,0
Lithuania,28-1-20,0,0,0
Luxembourg,28-1-20,0,0,0
Madagascar,28-1-20,0,0,0
Malaysia,28-1-20,4,0,0
Maldives,28-1-20,0,0,0
Malta,28-1-20,0,0,0
Mauritania,28-1-20,0,0,0
Mauritius,28-1-20,0,0,0
Mexico,28-1-20,0,0,0
Moldova,28-1-20,0,0,0
Monaco,28-1-20,0,0,0
Mongolia,28-1-20,0,0,0
Montenegro,28-1-20,0,0,0
Morocco,28-1-20,0,0,0
Namibia,28-1-20,0,0,0
Nepal,28-1-20,1,0,0
New Zealand,28-1-20,0,0,0
Nicaragua,28-1-20,0,0,0
Niger,28-1-20,0,0,0
Nigeria,28-1-20,0,0,0
North Macedonia,28-1-20,0,0,0
Norway,28-1-20,0,0,0
Oman,28-1-20,0,0,0
Pakistan,28-1-20,0,0,0
Panama,28-1-20,0,0,0
Papua New Guinea,28-1-20,0,0,0
Paraguay,28-1-20,0,0,0
Peru,28-1-20,0,0,0
Philippines,28-1-20,0,0,0
Poland,28-1-20,0,0,0
Portugal,28-1-20,0,0,0
Qatar,28-1-20,0,0,0
Romania,28-1-20,0,0,0
Russia,28-1-20,0,0,0
Rwanda,28-1-20,0,0,0
Saint Lucia,28-1-20,0,0,0
Saint Vincent and the Grenadines,28-1-20,0,0,0
San Marino,28-1-20,0,0,0
Saudi Arabia,28-1-20,0,0,0
Senegal,28-1-20,0,0,0
Serbia,28-1-20,0,0,0
Seychelles,28-1-20,0,0,0
Singapore,28-1-20,7,0,0
Slovakia,28-1-20,0,0,0
Slovenia,28-1-20,0,0,0
Somalia,28-1-20,0,0,0
South Africa,28-1-20,0,0,0
Spain,28-1-20,0,0,0
Sri Lanka,28-1-20,1,0,0
Sudan,28-1-20,0,0,0
Suriname,28-1-20,0,0,0
Sweden,28-1-20,0,0,0
Switzerland,28-1-20,0,0,0
Taiwan*,28-1-20,8,0,0
Tanzania,28-1-20,0,0,0
Thailand,28-1-20,14,0,5
Togo,28-1-20,0,0,0
Trinidad and Tobago,28-1-20,0,0,0
Tunisia,28-1-20,0,0,0
Turkey,28-1-20,0,0,0
Uganda,28-1-20,0,0,0
Ukraine,28-1-20,0,0,0
United Arab Emirates,28-1-20,0,0,0
Uruguay,28-1-20,0,0,0
US,28-1-20,5,0,0
Uzbekistan,28-1-20,0,0,0
Venezuela,28-1-20,0,0,0
Vietnam,28-1-20,2,0,0
Zambia,28-1-20,0,0,0
Zimbabwe,28-1-20,0,0,0
Dominica,28-1-20,0,0,0
Grenada,28-1-20,0,0,0
Mozambique,28-1-20,0,0,0
Syria,28-1-20,0,0,0
Timor-Leste,28-1-20,0,0,0
Belize,28-1-20,0,0,0
Laos,28-1-20,0,0,0
Libya,28-1-20,0,0,0
West Bank and Gaza,28-1-20,0,0,0
Guinea-Bissau,28-1-20,0,0,0
Mali,28-1-20,0,0,0
Saint Kitts and Nevis,28-1-20,0,0,0
Kosovo,28-1-20,0,0,0
Burma,28-1-20,0,0,0
MS Zaandam,28-1-20,0,0,0
Botswana,28-1-20,0,0,0
Burundi,28-1-20,0,0,0
Sierra Leone,28-1-20,0,0,0
Malawi,28-1-20,0,0,0
Australia,29-1-20,6,0,0
Canada,29-1-20,2,0,0
China,29-1-20,6087,133,120
Denmark,29-1-20,0,0,0
France,29-1-20,5,0,0
Netherlands,29-1-20,0,0,0
United Kingdom,29-1-20,0,0,0
Afghanistan,29-1-20,0,0,0
Albania,29-1-20,0,0,0
Algeria,29-1-20,0,0,0
Andorra,29-1-20,0,0,0
Angola,29-1-20,0,0,0
Antigua and Barbuda,29-1-20,0,0,0
Argentina,29-1-20,0,0,0
Armenia,29-1-20,0,0,0
Austria,29-1-20,0,0,0
Azerbaijan,29-1-20,0,0,0
Bahamas,29-1-20,0,0,0
Bahrain,29-1-20,0,0,0
Bangladesh,29-1-20,0,0,0
Barbados,29-1-20,0,0,0
Belarus,29-1-20,0,0,0
Belgium,29-1-20,0,0,0
Benin,29-1-20,0,0,0
Bhutan,29-1-20,0,0,0
Bolivia,29-1-20,0,0,0
Bosnia and Herzegovina,29-1-20,0,0,0
Brazil,29-1-20,0,0,0
Brunei,29-1-20,0,0,0
Bulgaria,29-1-20,0,0,0
Burkina Faso,29-1-20,0,0,0
Cabo Verde,29-1-20,0,0,0
Cambodia,29-1-20,1,0,0
Cameroon,29-1-20,0,0,0
Central African Republic,29-1-20,0,0,0
Chad,29-1-20,0,0,0
Chile,29-1-20,0,0,0
Colombia,29-1-20,0,0,0
Congo (Brazzaville),29-1-20,0,0,0
Congo (Kinshasa),29-1-20,0,0,0
Costa Rica,29-1-20,0,0,0
Cote d'Ivoire,29-1-20,0,0,0
Croatia,29-1-20,0,0,0
Diamond Princess,29-1-20,0,0,0
Cuba,29-1-20,0,0,0
Cyprus,29-1-20,0,0,0
Czechia,29-1-20,0,0,0
Djibouti,29-1-20,0,0,0
Dominican Republic,29-1-20,0,0,0
Ecuador,29-1-20,0,0,0
Egypt,29-1-20,0,0,0
El Salvador,29-1-20,0,0,0
Equatorial Guinea,29-1-20,0,0,0
Eritrea,29-1-20,0,0,0
Estonia,29-1-20,0,0,0
Eswatini,29-1-20,0,0,0
Ethiopia,29-1-20,0,0,0
Fiji,29-1-20,0,0,0
Finland,29-1-20,1,0,0
Gabon,29-1-20,0,0,0
Gambia,29-1-20,0,0,0
Georgia,29-1-20,0,0,0
Germany,29-1-20,4,0,0
Ghana,29-1-20,0,0,0
Greece,29-1-20,0,0,0
Guatemala,29-1-20,0,0,0
Guinea,29-1-20,0,0,0
Guyana,29-1-20,0,0,0
Haiti,29-1-20,0,0,0
Holy See,29-1-20,0,0,0
Honduras,29-1-20,0,0,0
Hungary,29-1-20,0,0,0
Iceland,29-1-20,0,0,0
India,29-1-20,0,0,0
Indonesia,29-1-20,0,0,0
Iran,29-1-20,0,0,0
Iraq,29-1-20,0,0,0
Ireland,29-1-20,0,0,0
Israel,29-1-20,0,0,0
Italy,29-1-20,0,0,0
Jamaica,29-1-20,0,0,0
Japan,29-1-20,7,0,1
Jordan,29-1-20,0,0,0
Kazakhstan,29-1-20,0,0,0
Kenya,29-1-20,0,0,0
South Korea,29-1-20,4,0,0
Kuwait,29-1-20,0,0,0
Kyrgyzstan,29-1-20,0,0,0
Latvia,29-1-20,0,0,0
Lebanon,29-1-20,0,0,0
Liberia,29-1-20,0,0,0
Liechtenstein,29-1-20,0,0,0
Lithuania,29-1-20,0,0,0
Luxembourg,29-1-20,0,0,0
Madagascar,29-1-20,0,0,0
Malaysia,29-1-20,7,0,0
Maldives,29-1-20,0,0,0
Malta,29-1-20,0,0,0
Mauritania,29-1-20,0,0,0
Mauritius,29-1-20,0,0,0
Mexico,29-1-20,0,0,0
Moldova,29-1-20,0,0,0
Monaco,29-1-20,0,0,0
Mongolia,29-1-20,0,0,0
Montenegro,29-1-20,0,0,0
Morocco,29-1-20,0,0,0
Namibia,29-1-20,0,0,0
Nepal,29-1-20,1,0,0
New Zealand,29-1-20,0,0,0
Nicaragua,29-1-20,0,0,0
Niger,29-1-20,0,0,0
Nigeria,29-1-20,0,0,0
North Macedonia,29-1-20,0,0,0
Norway,29-1-20,0,0,0
Oman,29-1-20,0,0,0
Pakistan,29-1-20,0,0,0
Panama,29-1-20,0,0,0
Papua New Guinea,29-1-20,0,0,0
Paraguay,29-1-20,0,0,0
Peru,29-1-20,0,0,0
Philippines,29-1-20,0,0,0
Poland,29-1-20,0,0,0
Portugal,29-1-20,0,0,0
Qatar,29-1-20,0,0,0
Romania,29-1-20,0,0,0
Russia,29-1-20,0,0,0
Rwanda,29-1-20,0,0,0
Saint Lucia,29-1-20,0,0,0
Saint Vincent and the Grenadines,29-1-20,0,0,0
San Marino,29-1-20,0,0,0
Saudi Arabia,29-1-20,0,0,0
Senegal,29-1-20,0,0,0
Serbia,29-1-20,0,0,0
Seychelles,29-1-20,0,0,0
Singapore,29-1-20,7,0,0
Slovakia,29-1-20,0,0,0
Slovenia,29-1-20,0,0,0
Somalia,29-1-20,0,0,0
South Africa,29-1-20,0,0,0
Spain,29-1-20,0,0,0
Sri Lanka,29-1-20,1,0,0
Sudan,29-1-20,0,0,0
Suriname,29-1-20,0,0,0
Sweden,29-1-20,0,0,0
Switzerland,29-1-20,0,0,0
Taiwan*,29-1-20,8,0,0
Tanzania,29-1-20,0,0,0
Thailand,29-1-20,14,0,5
Togo,29-1-20,0,0,0
Trinidad and Tobago,29-1-20,0,0,0
Tunisia,29-1-20,0,0,0
Turkey,29-1-20,0,0,0
Uganda,29-1-20,0,0,0
Ukraine,29-1-20,0,0,0
United Arab Emirates,29-1-20,4,0,0
Uruguay,29-1-20,0,0,0
US,29-1-20,5,0,0
Uzbekistan,29-1-20,0,0,0
Venezuela,29-1-20,0,0,0
Vietnam,29-1-20,2,0,0
Zambia,29-1-20,0,0,0
Zimbabwe,29-1-20,0,0,0
Dominica,29-1-20,0,0,0
Grenada,29-1-20,0,0,0
Mozambique,29-1-20,0,0,0
Syria,29-1-20,0,0,0
Timor-Leste,29-1-20,0,0,0
Belize,29-1-20,0,0,0
Laos,29-1-20,0,0,0
Libya,29-1-20,0,0,0
West Bank and Gaza,29-1-20,0,0,0
Guinea-Bissau,29-1-20,0,0,0
Mali,29-1-20,0,0,0
Saint Kitts and Nevis,29-1-20,0,0,0
Kosovo,29-1-20,0,0,0
Burma,29-1-20,0,0,0
MS Zaandam,29-1-20,0,0,0
Botswana,29-1-20,0,0,0
Burundi,29-1-20,0,0,0
Sierra Leone,29-1-20,0,0,0
Malawi,29-1-20,0,0,0
Australia,30-1-20,9,0,2
Canada,30-1-20,2,0,0
China,30-1-20,8141,171,135
Denmark,30-1-20,0,0,0
France,30-1-20,5,0,0
Netherlands,30-1-20,0,0,0
United Kingdom,30-1-20,0,0,0
Afghanistan,30-1-20,0,0,0
Albania,30-1-20,0,0,0
Algeria,30-1-20,0,0,0
Andorra,30-1-20,0,0,0
Angola,30-1-20,0,0,0
Antigua and Barbuda,30-1-20,0,0,0
Argentina,30-1-20,0,0,0
Armenia,30-1-20,0,0,0
Austria,30-1-20,0,0,0
Azerbaijan,30-1-20,0,0,0
Bahamas,30-1-20,0,0,0
Bahrain,30-1-20,0,0,0
Bangladesh,30-1-20,0,0,0
Barbados,30-1-20,0,0,0
Belarus,30-1-20,0,0,0
Belgium,30-1-20,0,0,0
Benin,30-1-20,0,0,0
Bhutan,30-1-20,0,0,0
Bolivia,30-1-20,0,0,0
Bosnia and Herzegovina,30-1-20,0,0,0
Brazil,30-1-20,0,0,0
Brunei,30-1-20,0,0,0
Bulgaria,30-1-20,0,0,0
Burkina Faso,30-1-20,0,0,0
Cabo Verde,30-1-20,0,0,0
Cambodia,30-1-20,1,0,0
Cameroon,30-1-20,0,0,0
Central African Republic,30-1-20,0,0,0
Chad,30-1-20,0,0,0
Chile,30-1-20,0,0,0
Colombia,30-1-20,0,0,0
Congo (Brazzaville),30-1-20,0,0,0
Congo (Kinshasa),30-1-20,0,0,0
Costa Rica,30-1-20,0,0,0
Cote d'Ivoire,30-1-20,0,0,0
Croatia,30-1-20,0,0,0
Diamond Princess,30-1-20,0,0,0
Cuba,30-1-20,0,0,0
Cyprus,30-1-20,0,0,0
Czechia,30-1-20,0,0,0
Djibouti,30-1-20,0,0,0
Dominican Republic,30-1-20,0,0,0
Ecuador,30-1-20,0,0,0
Egypt,30-1-20,0,0,0
El Salvador,30-1-20,0,0,0
Equatorial Guinea,30-1-20,0,0,0
Eritrea,30-1-20,0,0,0
Estonia,30-1-20,0,0,0
Eswatini,30-1-20,0,0,0
Ethiopia,30-1-20,0,0,0
Fiji,30-1-20,0,0,0
Finland,30-1-20,1,0,0
Gabon,30-1-20,0,0,0
Gambia,30-1-20,0,0,0
Georgia,30-1-20,0,0,0
Germany,30-1-20,4,0,0
Ghana,30-1-20,0,0,0
Greece,30-1-20,0,0,0
Guatemala,30-1-20,0,0,0
Guinea,30-1-20,0,0,0
Guyana,30-1-20,0,0,0
Haiti,30-1-20,0,0,0
Holy See,30-1-20,0,0,0
Honduras,30-1-20,0,0,0
Hungary,30-1-20,0,0,0
Iceland,30-1-20,0,0,0
India,30-1-20,1,0,0
Indonesia,30-1-20,0,0,0
Iran,30-1-20,0,0,0
Iraq,30-1-20,0,0,0
Ireland,30-1-20,0,0,0
Israel,30-1-20,0,0,0
Italy,30-1-20,0,0,0
Jamaica,30-1-20,0,0,0
Japan,30-1-20,11,0,1
Jordan,30-1-20,0,0,0
Kazakhstan,30-1-20,0,0,0
Kenya,30-1-20,0,0,0
South Korea,30-1-20,4,0,0
Kuwait,30-1-20,0,0,0
Kyrgyzstan,30-1-20,0,0,0
Latvia,30-1-20,0,0,0
Lebanon,30-1-20,0,0,0
Liberia,30-1-20,0,0,0
Liechtenstein,30-1-20,0,0,0
Lithuania,30-1-20,0,0,0
Luxembourg,30-1-20,0,0,0
Madagascar,30-1-20,0,0,0
Malaysia,30-1-20,8,0,0
Maldives,30-1-20,0,0,0
Malta,30-1-20,0,0,0
Mauritania,30-1-20,0,0,0
Mauritius,30-1-20,0,0,0
Mexico,30-1-20,0,0,0
Moldova,30-1-20,0,0,0
Monaco,30-1-20,0,0,0
Mongolia,30-1-20,0,0,0
Montenegro,30-1-20,0,0,0
Morocco,30-1-20,0,0,0
Namibia,30-1-20,0,0,0
Nepal,30-1-20,1,0,0
New Zealand,30-1-20,0,0,0
Nicaragua,30-1-20,0,0,0
Niger,30-1-20,0,0,0
Nigeria,30-1-20,0,0,0
North Macedonia,30-1-20,0,0,0
Norway,30-1-20,0,0,0
Oman,30-1-20,0,0,0
Pakistan,30-1-20,0,0,0
Panama,30-1-20,0,0,0
Papua New Guinea,30-1-20,0,0,0
